Impactor,Impactee,value
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_2AY_Albury_Wodonga,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_2CS_FM_Coffs_Harbour,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_2GZ_Orange,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_2MC_Port_Macquarie,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_2WG_Wagga,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_92.9_Tamworth,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_93.1_Star_FM_Wagga,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_93.5_Star_FM_Dubbo,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_97.7_Snow_FM,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_99.7_Star_FM_Griffith,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_B_Rock_FM__Bathurst,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Eagle_FM_Goulburn/Snowy_Mo,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_FM104.7_Grafton,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_GEM_FM_Inverell,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_KOFM_Newcastle,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_NOW_FM_Moree,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_NXFM_Newcastle,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Power_FM_Bega_104.3,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Power_Nowra_94.9_FM,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Radio_2RG_Griffith_Pty_Ltd,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Rebel_FM_NSW,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Eastern_Region_Radio_Star_FM_102.3_Pt_Macquarie,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_New_South_Wales_Total,WOI_Subaru_Overall,0.009782066
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_7Mate_Northern_NSW,WOI_Subaru_Overall,0.005358308
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_7TWO_Northern_NSW,WOI_Subaru_Overall,0.001244608
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_Gem_Northern_NSW,WOI_Subaru_Overall,0.000286464
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_GO!_Northern_NSW,WOI_Subaru_Overall,0.001598685
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_NBN_Northern_NSW_(9),WOI_Subaru_Overall,0.024703552
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_Prime_Northern_NSW_(7),WOI_Subaru_Overall,0.0253263
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_SBS_Northern_NSW,WOI_Subaru_Overall,0.001331793
Spend_Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_Ten_Northern_NSW,WOI_Subaru_Overall,0.000856724
Spend_Outback_(GL_10535006)_Northern_NSW_Total,WOI_Subaru_Overall,0.060706434
Spend_Outback_(GL_10535006)_Perth_Total,WOI_Subaru_Overall,0.020257126
Spend_Outback_(GL_10535006)_Perth_Western_Region_Newspaper_Perth_West_Australian,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Perth_Western_Region_Radio_6PR_Perth,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Perth_Western_Region_Radio_96FM_Perth,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Perth_Western_Region_Radio_Aust.Traffic_Network_(Perth),WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_7MATE_PER,WOI_Subaru_Overall,0.000269561
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_7TWO_Perth,WOI_Subaru_Overall,0.000287354
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_Eleven_PER,WOI_Subaru_Overall,0.001712559
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_NEW10,WOI_Subaru_Overall,0.00795428
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_ONE_Perth,WOI_Subaru_Overall,0.000454607
Spend_Outback_(GL_10535006)_Perth_Western_Region_Television_TVW7,WOI_Subaru_Overall,0.009578765
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_11_Spencer_Gulf_TV_(PP/BH/PL),WOI_Subaru_Overall,0.000131667
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_7TWOSPencer_Gulf_TV_(PP/BH/PL),WOI_Subaru_Overall,0.000131667
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_GEM_Spencer_Gulf_TV_(PP/BH/PL),WOI_Subaru_Overall,0.000131667
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_GO!_Spencer_Gulf_TV_(PP/BH/PL),WOI_Subaru_Overall,0.000131667
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Southern_Region_Television_Spencer_Gulf_TV_(PP/BH/PL),WOI_Subaru_Overall,0.00339487
Spend_Outback_(GL_10535006)_Pt_Pirie/Broken_Hill/Pt_Lincol_Total,WOI_Subaru_Overall,0.003921538
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_7Mate_Qld_Aggregated,WOI_Subaru_Overall,0.003347719
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_7TWO_Qld_Aggregated,WOI_Subaru_Overall,0.00069481
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_Gem_Qld_Aggregated,WOI_Subaru_Overall,0.000497309
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_GO!_Qld_Aggregated,WOI_Subaru_Overall,0.000332726
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_SBS_Qld_Aggregated,WOI_Subaru_Overall,0.000872738
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_Sun_TV_Qld_Aggregated_(7),WOI_Subaru_Overall,0.015212861
Spend_Outback_(GL_10535006)_Qld_Aggregated_Northern_Region_Television_WIN_TV_Qld_Aggregated_(9),WOI_Subaru_Overall,0.017327538
Spend_Outback_(GL_10535006)_Qld_Aggregated_Total,WOI_Subaru_Overall,0.038285701
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Magazines_Queensland_Country_Life,WOI_Subaru_Overall,0.010761098
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Cairns_Post,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Fraser_Coast_Chronicle,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Gold_Coast_Bulletin,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_North_Qld_Register,WOI_Subaru_Overall,0.004082385
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Q_Weekend,WOI_Subaru_Overall,0.011120513
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Toowoomba_Chronicle,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Newspaper_Townsville_Bulletin,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_102.7_Zinc_FM,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_106.3_Mix_FM_Townsville,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_4GR_Toowoomba,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_89.1_POWER_FM_Kingaroy,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_93.1_SEA_FM_Bundaberg,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_97.9_Hot_FM_Mareeba_/_Atherton,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_99.5_SEAFM_Cairns,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_Breeze_FM,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_C_FM_100.7_Toowoomba,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_Gold_92.5_FM_Gold_Coast,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_MIX-FM/SEA-FM_Sunshine_Coast,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Northern_Region_Radio_Zinc_100.7_Townsville,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Queensland_Total,WOI_Subaru_Overall,0.025963995
Spend_Outback_(GL_10535006)_Regional_West_Aust._Total,WOI_Subaru_Overall,0.010060061
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_7Mate_WA,WOI_Subaru_Overall,0.000678796
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_7TWO_WA,WOI_Subaru_Overall,0.000733064
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_GO!_WA,WOI_Subaru_Overall,0.00027312
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_GWN_Golden_West_Network_(WA),WOI_Subaru_Overall,0.00354344
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_SBS_WA,WOI_Subaru_Overall,0.000728616
Spend_Outback_(GL_10535006)_Regional_West_Aust._Western_Region_Television_WIN_TV_WA_(9),WOI_Subaru_Overall,0.004103024
Spend_Outback_(GL_10535006)_Riverland_Southern_Region_Television_Win_9_Riverland_,WOI_Subaru_Overall,0.001707221
Spend_Outback_(GL_10535006)_Riverland_Total,WOI_Subaru_Overall,0.001707221
Spend_Outback_(GL_10535006)_South_Australia_Southern_Region_Newspaper_SA_Stock_Journal,WOI_Subaru_Overall,0.007488642
Spend_Outback_(GL_10535006)_South_Australia_Southern_Region_Television_SBS_SA,WOI_Subaru_Overall,0.000501758
Spend_Outback_(GL_10535006)_South_Australia_Total,WOI_Subaru_Overall,0.0079904
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_7Mate_Sthn_NSW,WOI_Subaru_Overall,0.003203597
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_7TWO_Sthn_NSW,WOI_Subaru_Overall,0.000649438
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_Gem_Southern_NSW,WOI_Subaru_Overall,0.000480406
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_GO!_Southern_NSW,WOI_Subaru_Overall,0.000317602
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_Prime_Sthn_NSW_(7),WOI_Subaru_Overall,0.0123669
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_SBS_Sthn_NSW,WOI_Subaru_Overall,0.001335351
Spend_Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_WIN_TV_Southern_NSW_(9),WOI_Subaru_Overall,0.012347328
Spend_Outback_(GL_10535006)_Sthn_NSW_Total,WOI_Subaru_Overall,0.030700622
Spend_Outback_(GL_10535006)_Sydney_Sydney_Newspaper_Sydney_Daily_Telegraph_,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Sydney_Sydney_Radio_2WS_FM_Sydney,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Sydney_Sydney_Radio_Aust.Traffic_Network_(Sydney),WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Sydney_Sydney_Radio_MIX_106.5_FM,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Sydney_Sydney_Radio_Radio_2UE_Sydney,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Sydney_Sydney_Television_7TWO_Sydney,WOI_Subaru_Overall,0.001599575
Spend_Outback_(GL_10535006)_Sydney_Sydney_Television_ATN7,WOI_Subaru_Overall,0.032698756
Spend_Outback_(GL_10535006)_Sydney_Sydney_Television_ONESYD,WOI_Subaru_Overall,0.002079981
Spend_Outback_(GL_10535006)_Sydney_Sydney_Television_TEN_10,WOI_Subaru_Overall,0.057611373
Spend_Outback_(GL_10535006)_Sydney_Total,WOI_Subaru_Overall,0.093989684
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_7Mate_Tasmania_Aggregated,WOI_Subaru_Overall,0.0002233
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_7TWO_Tasmania_Aggregated,WOI_Subaru_Overall,0.000190383
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_GO!_Tasmania_Aggregated,WOI_Subaru_Overall,0.000363863
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_SBS_Tasmania_Aggregated,WOI_Subaru_Overall,0.000234865
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_Sthn_Cross_Tasmania_Aggregated,WOI_Subaru_Overall,0.011140085
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Tasmania_Television_WIN_TV_Tasmania_Aggregated_(9),WOI_Subaru_Overall,0.002724081
Spend_Outback_(GL_10535006)_Tasmania_Aggregated_Total,WOI_Subaru_Overall,0.014876577
Spend_Outback_(GL_10535006)_Tasmania_Tasmania_Radio_Sea_FM_Hobart,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Tasmania_Total,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Total,WOI_Subaru_Overall,0.832554995
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_7Mate__Victoria_Aggregated,WOI_Subaru_Overall,0.001497266
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_7TWO__Victoria_Aggregated,WOI_Subaru_Overall,0.00069481
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_Gem_Victoria_Aggregated,WOI_Subaru_Overall,9.96398E-05
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_GO!_Victoria_Aggregated,WOI_Subaru_Overall,0.000326498
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_Prime_Victoria_Aggregated_(7),WOI_Subaru_Overall,0.008906196
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_SBS_Victoria_Aggregated,WOI_Subaru_Overall,0.001682311
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_WIN_TV_Victoria_Aggregated_(9),WOI_Subaru_Overall,0.003237404
Spend_Outback_(GL_10535006)_Victoria_Aggregated_Total,WOI_Subaru_Overall,0.016444125
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Newspaper_Stock_&_Land,WOI_Subaru_Overall,0.005110098
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3Coast_FM_Warrnambool,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3GV_Traralgon,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3HA_Hamilton,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3MA_Mildura,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3SR_Shepparton,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3TR_Gippsland/Latrobe_Valley,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3YB_Warrnambool,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_3_Star_FM_Bendigo,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_96.9_Star_FM_Shepparton/Goulbo,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_99.5FM_Mildura,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_Mixx_88.9_Hamilton,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Southern_Region_Radio_Radio_3BO_FM_Bendigo,WOI_Subaru_Overall,0
Spend_Outback_(GL_10535006)_Victoria_Total,WOI_Subaru_Overall,0.005110098
Spend_Outback_(GL_10535006)_West_Australia_Total,WOI_Subaru_Overall,0.020021905
Spend_Outback_(GL_10535006)_West_Australia_Western_Region_Newspaper_Farm_Weekly,WOI_Subaru_Overall,0.00667729
Spend_Outback_(GL_10535006)_West_Australia_Western_Region_Newspaper_Sunday_Times_Magazine_Perth,WOI_Subaru_Overall,0.013344615
Spend_Retail_Adelaide_Southern_Region_Newspaper_Adelaide_Advertiser_(Newsnet),WOI_Subaru_Overall,0.458987419
Spend_Retail_Adelaide_Southern_Region_Radio_5AA_Adelaide,WOI_Subaru_Overall,0.015844507
Spend_Retail_Adelaide_Southern_Region_Radio_5AA_Adelaide_Production,WOI_Subaru_Overall,0
Spend_Retail_Adelaide_Southern_Region_Radio_Aust.Traffic_Network_(Adel.),WOI_Subaru_Overall,0.209465978
Spend_Retail_Adelaide_Southern_Region_Radio_Mix_102.3_Adelaide,WOI_Subaru_Overall,0.096362356
Spend_Retail_Adelaide_Southern_Region_Radio_Nova_91.9_FM_Adelaide,WOI_Subaru_Overall,0.119543732
Spend_Retail_Adelaide_Southern_Region_Radio_SA_FM_107.1,WOI_Subaru_Overall,0.049892848
Spend_Retail_Adelaide_Southern_Region_Radio_Triple_M_Adelaide,WOI_Subaru_Overall,0.004206223
Spend_Retail_Adelaide_Southern_Region_Television_7Mate_ADE,WOI_Subaru_Overall,0.010402572
Spend_Retail_Adelaide_Southern_Region_Television_7TWO_Adelaide,WOI_Subaru_Overall,0.005782667
Spend_Retail_Adelaide_Southern_Region_Television_ADS10,WOI_Subaru_Overall,0.046941019
Spend_Retail_Adelaide_Southern_Region_Television_Eleven_ADE,WOI_Subaru_Overall,0.005125222
Spend_Retail_Adelaide_Southern_Region_Television_GEM_ADE,WOI_Subaru_Overall,0.007275484
Spend_Retail_Adelaide_Southern_Region_Television_GO_ADE,WOI_Subaru_Overall,0.011343813
Spend_Retail_Adelaide_Southern_Region_Television_NWS9,WOI_Subaru_Overall,0.054431796
Spend_Retail_Adelaide_Southern_Region_Television_ONEADE,WOI_Subaru_Overall,0.005038927
Spend_Retail_Adelaide_Southern_Region_Television_SAS7,WOI_Subaru_Overall,0.099089106
Spend_Retail_Adelaide_Southern_Region_Television_SBS2_Adelaide,WOI_Subaru_Overall,0.000308358
Spend_Retail_Adelaide_Southern_Region_Television_SBSADE,WOI_Subaru_Overall,0.022352231
Spend_Retail_Adelaide_Total,WOI_Subaru_Overall,0.98
Spend_Retail_Brisbane_Brisbane_Newspaper_Bris.Courier_Mail_(Newsnet),WOI_Subaru_Overall,0.667143507
Spend_Retail_Brisbane_Brisbane_Newspaper_Brisbane_Courier_Mail_(Direct),WOI_Subaru_Overall,0.050742126
Spend_Retail_Brisbane_Brisbane_Newspaper_Brisbane_Sunday_Mail_(Direct),WOI_Subaru_Overall,0.024406412
Spend_Retail_Brisbane_Brisbane_Radio_4KQ_693_AM_Brisbane,WOI_Subaru_Overall,0
Spend_Retail_Brisbane_Brisbane_Radio_Aust.Traffic_Network_(Bris.),WOI_Subaru_Overall,0.289248984
Spend_Retail_Brisbane_Brisbane_Radio_MIX_97.3_Brisbane,WOI_Subaru_Overall,0.115282352
Spend_Retail_Brisbane_Brisbane_Radio_MIX_97.3_Brisbane_-_Production,WOI_Subaru_Overall,0.026635852
Spend_Retail_Brisbane_Brisbane_Radio_Nova_106.9_FM,WOI_Subaru_Overall,0.524466599
Spend_Retail_Brisbane_Brisbane_Radio_Nova_106.9_FM_Production,WOI_Subaru_Overall,0.006672308
Spend_Retail_Brisbane_Brisbane_Radio_Radio_4BC_Brisbane_Pty_Ltd,WOI_Subaru_Overall,0.012454974
Spend_Retail_Brisbane_Brisbane_Radio_Today's_B105_FM_Brisbane,WOI_Subaru_Overall,0.07303419
Spend_Retail_Brisbane_Brisbane_Television_7Mate_BRIS,WOI_Subaru_Overall,0.037498369
Spend_Retail_Brisbane_Brisbane_Television_7TWO_BRIS,WOI_Subaru_Overall,0.015205744
Spend_Retail_Brisbane_Brisbane_Television_BTQ7,WOI_Subaru_Overall,0.277392738
Spend_Retail_Brisbane_Brisbane_Television_Eleven_BRIS,WOI_Subaru_Overall,0.018496526
Spend_Retail_Brisbane_Brisbane_Television_GEM_BRIS,WOI_Subaru_Overall,0.011669421
Spend_Retail_Brisbane_Brisbane_Television_GO_BRIS,WOI_Subaru_Overall,0.029279865
Spend_Retail_Brisbane_Brisbane_Television_ONEBRIS,WOI_Subaru_Overall,0.014311655
Spend_Retail_Brisbane_Brisbane_Television_QTQ9,WOI_Subaru_Overall,0.189834269
Spend_Retail_Brisbane_Brisbane_Television_SBS2_Brisbane,WOI_Subaru_Overall,0.000663877
Spend_Retail_Brisbane_Brisbane_Television_SBSBRIS,WOI_Subaru_Overall,0.047505051
Spend_Retail_Brisbane_Brisbane_Television_TVQ10,WOI_Subaru_Overall,0.119836424
Spend_Retail_Brisbane_Total,WOI_Subaru_Overall,0.98
Spend_Retail_Darwin_Northern_Region_Newspaper_Northern_Territory_News_(Newsn,WOI_Subaru_Overall,0.016342101
Spend_Retail_Darwin_Northern_Region_Television_11_Darwin,WOI_Subaru_Overall,0.000256217
Spend_Retail_Darwin_Northern_Region_Television_7Mate_DAR,WOI_Subaru_Overall,0.001941197
Spend_Retail_Darwin_Northern_Region_Television_7TWO_Darwin,WOI_Subaru_Overall,0.001814868
Spend_Retail_Darwin_Northern_Region_Television_Gem_Darwin,WOI_Subaru_Overall,0.000302478
Spend_Retail_Darwin_Northern_Region_Television_GO!_Darwin,WOI_Subaru_Overall,0.001501714
Spend_Retail_Darwin_Northern_Region_Television_NTD8_DAR,WOI_Subaru_Overall,0.034905065
Spend_Retail_Darwin_Northern_Region_Television_SBS2_Darwin,WOI_Subaru_Overall,7.11713E-06
Spend_Retail_Darwin_Northern_Region_Television_SBS_DAR,WOI_Subaru_Overall,0.000676127
Spend_Retail_Darwin_Northern_Region_Television_Seven_Darwin,WOI_Subaru_Overall,0.026613611
Spend_Retail_Darwin_Northern_Region_Television_Ten_Darwin_Digital,WOI_Subaru_Overall,0.001942086
Spend_Retail_Darwin_Total,WOI_Subaru_Overall,0.086302581
Spend_Retail_Griffith_Southern_Region_Television_WIN_TV_Griffith_(9),WOI_Subaru_Overall,0.037766151
Spend_Retail_Griffith_Total,WOI_Subaru_Overall,0.037766151
Spend_Retail_Melbourne_Melbourne_Newspaper_Melbourne_Age,WOI_Subaru_Overall,0.05807678
Spend_Retail_Melbourne_Melbourne_Newspaper_Melb_Herald-Sun,WOI_Subaru_Overall,0.224822142
Spend_Retail_Melbourne_Melbourne_Radio_101.1_MIX_FM_Melb_(was_3TT),WOI_Subaru_Overall,0.031617842
Spend_Retail_Melbourne_Melbourne_Radio_104.3_Gold_FM_Melbourne,WOI_Subaru_Overall,0.06797747
Spend_Retail_Melbourne_Melbourne_Radio_3FOX_FM_Melbourne,WOI_Subaru_Overall,0.10948901
Spend_Retail_Melbourne_Melbourne_Radio_Aust.Traffic_Network_(Melb.),WOI_Subaru_Overall,0.359192561
Spend_Retail_Melbourne_Melbourne_Radio_Nova_100.3_FM,WOI_Subaru_Overall,0.243913767
Spend_Retail_Melbourne_Melbourne_Radio_Radio_3AW__Melbourne,WOI_Subaru_Overall,0.039344374
Spend_Retail_Melbourne_Melbourne_Radio_SEN_1116_Sports,WOI_Subaru_Overall,0.040033846
Spend_Retail_Melbourne_Melbourne_Radio_SmoothFM_91.5FM_Melbourne,WOI_Subaru_Overall,0.038334631
Spend_Retail_Melbourne_Melbourne_Television_7MATE_MELB,WOI_Subaru_Overall,0.054393541
